100	0	10023709	0
100	0	10051592	0
100	0	10066453	2
100	0	10071611	0
100	0	10081001	1
100	0	10081002	1
100	0	10081497	0
100	0	10094804	0
100	0	10099207	0
100	0	10138840	0
100	0	10188261	0
100	0	10194562	1
100	0	10195608	0
100	0	10211543	1
100	0	10215040	1
100	0	10215059	0
100	0	10219474	0
100	0	10228565	0
100	0	10228566	0
100	0	10228596	1
100	0	10329166	0
100	0	10342167	0
100	0	10354439	0
100	0	10355926	0
100	0	10356882	1
100	0	10368775	0
100	0	10379566	0
100	0	10385302	0
100	0	10397753	0
100	0	10413198	0
100	0	10417145	0
100	0	10424346	0
100	0	10425193	0
100	0	10437724	0
100	0	10443443	0
100	0	10447601	0
100	0	10459618	0
100	0	10465736	0
100	0	10465737	0
100	0	10472201	0
100	0	10495098	0
100	0	10503213	0
100	0	10514783	0
100	0	10516581	0
100	0	10518630	0
100	0	10523218	0
100	0	10572258	0
100	0	10580110	0
100	0	10587659	0
100	0	10589426	0
100	0	10597126	0
100	0	10631786	0
100	0	10634926	0
100	0	10648248	0
100	0	10649227	0
100	0	10649777	1
100	0	10654607	0
100	0	10667227	0
100	0	10671314	0
100	0	10677801	1
100	0	10678732	0
100	0	10692393	0
100	0	10697117	0
100	0	10701273	0
100	0	10701751	0
100	0	10704667	0
100	0	10705027	0
100	0	10714605	0
100	0	10715556	0
100	0	10723551	0
100	0	10726782	0
100	0	10730592	0
100	0	10737915	0
100	0	10738276	0
100	0	10742574	0
100	0	10746917	0
100	0	10749380	0
100	0	10759823	0
100	0	10762625	0
100	0	10771281	0
100	0	10779167	0
100	0	10779687	0
100	0	10786549	0
100	0	10790779	0
100	0	10794243	0
100	0	10812219	0
100	0	10819568	0
100	0	10822604	0
100	0	10824986	0
100	0	10825565	0
100	0	10829082	0
100	0	10831279	1
100	0	10842634	0
100	0	10842635	0
100	0	10842637	0
100	0	10843774	0
100	0	10845199	0
100	0	10848927	0
100	0	10849859	0
100	0	10852701	0
100	0	10870100	0
100	0	10881487	0
100	0	10884734	0
100	0	10887626	0
100	0	10888635	0
100	0	10910096	0
100	0	10910124	0
100	0	10910160	0
100	0	10910161	0
100	0	10915934	0
100	0	10919365	0
100	0	10929637	0
100	0	10932372	0
100	0	10946318	0
100	0	10946990	0
100	0	10947941	0
100	0	10948552	0
100	0	10965028	0
100	0	10972710	0
100	0	10975675	0
100	0	10981672	0
100	0	10985857	0
100	0	10985947	0
100	0	10986394	0
100	0	10992881	0
100	0	11002264	1
100	0	11015674	0
100	0	11023903	2
100	0	11025400	0
100	0	11026685	0
100	0	11030594	0
100	0	11035196	0
100	0	11051497	0
100	0	11055984	0
100	0	11056788	0
100	0	11058883	0
100	0	11066062	0
100	0	11086923	0
100	0	11086969	0
100	0	11088559	1
100	0	11108837	0
100	0	11133431	0
100	0	11142358	0
100	0	11143365	0
100	0	11143387	0
100	0	11145416	0
100	0	11159443	1
100	0	11162318	0
100	0	11175315	0
100	0	11192794	0
100	0	11192900	0
100	0	11198481	0
100	0	11201030	0
100	0	11206915	0
100	0	11207055	0
100	0	11208807	0
100	0	11213174	0
100	0	11221826	0
100	0	11221918	0
100	0	11239766	0
100	0	11241836	0
100	0	11242529	0
100	0	11242540	0
100	0	11244070	0
100	0	11248893	0
100	0	11249635	1
100	0	11249643	0
100	0	11251119	0
100	0	11251180	0
100	0	11257031	1
100	0	11258623	0
100	0	11273640	0
100	0	11282460	0
100	0	11284048	0
100	0	11285192	0
100	0	11292560	0
100	0	11301019	1
100	0	11308206	0
100	0	11309726	0
100	0	11313815	0
100	0	11313817	0
100	0	11316853	0
100	0	11321159	2
100	0	11324834	0
100	0	11327800	1
100	0	11327801	2
100	0	11332985	0
100	0	11333023	0
100	0	11336354	0
100	0	11337171	0
100	0	11349023	0
100	0	11357637	0
100	0	11359222	0
100	0	11366279	0
